no,full_text,class
1143,Transjakarta duhh mimin maaf ni komen lagi kenapa si angkot jaklingko males bgt stop buat penumpang sering bgt aku perhatiin pdahal masih muat tpi ada 1 penumpang aja nyetop malah di skip Itu penumpang2 nyetop sesuai tempatnya lho,2
1144,Tolong menjadi perhatian agar tidak membuat penumpukan penumpang di daerah Cilangkap sudah dua hari ini saat subuh jaklingko tidak sampai ke cilangkap Terimakasih Transjakarta jaklingko jak36,2
1145,Hai kak Sistem pembayaran tiket Transjakarta di kelola oleh PT Jaklingko Indonesia apabila ada ketidak sesuaian silakan laporkan ke nomor Whatsapp 0812 6000 1440 Phone 021 29223034 Email customercare co id Terima kasih LM,0
1146,Bikin model dan sistem seperti jaklingko aja blm sanggup tetiba ngomongin mobil terbang di IKN Kunyah saja terus kecubungnya,0
1147,poerba Kampung pulo dibangun kembali Integrasi Angkutan Umum Jaklingko Lansia lebih manusiawi Banjir CEPAT surut UMKM meningkat Janji ke Jakmania Warga pulau seribu makin mudah dgn JAKGROSIR dll Makanya AYO KE JAKARTA,0
1148,Ah kemarin beli kartu JakLingko saldonya Rp15 000 kok Di sini malah ceban doang,0
1149,Anda ga tinggal di Jakarta ya jangan sok tau itu busway semakin banyak yg naik apalagi ada jaklingko kemana mana gratis mas Otak dungu,1
1150,Transjakarta Wah klaim via WA Aku baru tau ni Hrs pakai aplikasi kah Kartunya jaklingko ya Kartu bank bisa klaim juga ga,0
1151,Transjakarta mohon infonya selain dihalte busway slipi petamburan jaklingko 54 arah ke bendungan hilir melewati halte busway apa lagi ya,0
1152,Dulu waktu nganggur gua gabut naik angkutan umum dari tj krl mrt sampe jaklingko sampe apal rutenyaa terus pernah juga gabut nyari orgil buat gua kasih makanan or minuman terus masuk di banyak komunitas2 ikut trip2 an bantuin usaha mamah ke pasar jagain ayah di RS,0
1153,YaAllah turunin skuti dari langit soalnya w cPek nungguin jaklingko,2
1154,bocah sudirman bau ketek najis mana nempel bnget ke ak ANJG BANGET MALES LAGI NAEK JAKLINGKO PAS ADA TU BOCAH,2
1155,Sumpah gw butuh jakarta bikin smart card yg bisa dipake di semua transport umum dan bukan kartu bank karena kartu bank mesti connect ke server bank tiap tap makanya lama dan jaklingo doesnt count bc jaklingko walaupun bukan kartu bank topupnya emg pake bank dki tp yg rilis,0
1156,Aku jawabnya pertama karena di sini buka lowongan yg bidang pekerjaannya sesuai sm yg ak kuasai kedua walaupun lumayan jauh tp karena ak pake jaklingko jadi gak ngekos samsek,0
1157,Apakah ada beda tarif tiket qr aplikasi jaklingko sama kartu jaklingko,0
1158,anjar Tarif integrasi antar moda transportasi bisa dengan metode pembayaran menggunakan Tiket QR Aplikasi Jaklingko Terima kasih RSN,0
1159,anjar Transjakarta Kalo kakak tap in tap out di tempat yang bener dan masih kena potongan coba klaim ke jaklingko lewat WA kak Aku tiap pake tarif integrasi selalu klaim saldo soalnya Ribet emang P,2
1160,anjar Malam kak Untuk mendapatkan tarif integrasi Rp 5000 dalam tiga jam bisa dengan menggunakan Kartu Jaklingko namun harus melakukan tap in dan tap out di halte halte Transjakarta bus Transjakarta Terima kasih WY,0
1161,Tanah abang era anies bagus bangat era jokowi ahok amburadul apalagi sekarang tanah abang udah terpadu busway krl jaklingko hehehe soalnya setiap hari ke tanah abang,0
1162,pulang naik transportasi umum tidak selamanya indah broooo re jaklingko,2
1163,tapi ada benernya juga kok sekarang banyak kendaraan umum tua yg tetep dipaksa beroperasi padahal dari jauh aja udah keliatan ga layak jalan jadi kena kecelakaan langsung ringsek imbas kendaraan umum gk dikelola langsung sama pemerintah tp perorangan bagus jaklingko,1
1164,Raditya seorang petugas SPPU yg pulang bertugas tersenggol jaklingko di jln I Gusti Ngurah Rai duren sawit Jakarta Timur Selasa pagi 23 mei 2023,2
1165,Nomor Jaklingko 10 Jurusan Tanah Abang Kota Plat nomornya mau dipoto sopirnya dah tancap gas,0
1166,Halo min Transjakarta kalau dari Halte JakLingko Tanah Abang mau ke Mal Pelayanan Publik Jl HR Rasuna Said naik Tj rute apa ya,0
1167,Jaklingko nih salah satu hal yg disyukuri oleh warga jakarta seperti saya Walopun angkot yg gua naikin rute pendek sih masih sekitaran domisili Tapi sejak ada jaklingko nih kalo w mo ke kembangan ga perlu naik ojol yg ongkosnya 20rb lebih sekali jalan heuheu,1
1168,Mohon maaf atas ketidaknyamanannya harap lengkapi informasi berikut agar dapat ditindaklanjuti oleh petugas Nomor Jaklingko Plat Nomor Mobil Jika Ada Terima kasih,0
1169,Alo Armada Jaklingko yg lewat samping stasiun Juanda Istiqlal ini rada2 kurang ajar juga Nurunin orang di samping stasiun Juanda sembarangan Tapi giliran mau naik disuruhnya di halte Apa gitu emang SOP nya Sopirnya songong pula Tolong dibina lagi Trima kasih,2
1170,Lol luh tinggal dimane Era setiyoso blm ada model jaklingko,0
1171,banu jawaban sy di atas bukan untuk km jawaban untuk km dari sy itu terkait JakLingko,0
1172,benar karya dia karya memberi nama jaklingko itulah hebatnya anies coba kalau g tersinggung ke arabannya bisa jadi monas namanya diganti dia hanya bisa membatin berdiri tugu monasku,0
1173,denojol keliling mlu kek Jaklingko,0
1174,Mending naik JakLingko aja klo begitu atuh kak,1
1175,KARTU JAKLINGKO GUE ILANG SIALAN,0
1176,Ada ga enaknya jg nderr klw ketinggalan bs bus sklh naek jpo lgi blm lagi klw jaklingko nya penuh penuh mulu trus klw ujan naek krta bsh an besok nya masuk angin Klw sore an dikit kereta penuh desek desekkan kec yg rumah nya naek bs sekali udh lgsung nyampe gt,2
1177,Oh JIS yg nggak bisa dpake buat main bola itu Nggak ada lah toh stadion kita mah kecil aja nggak kek JIS Ecopark ada dong Eco village juga ada Kalau air kebanyakan pake sumur bor karena air nya bersih Ada subsidi sembako dong Boro jaklingko kereta aja nggak ada,0
1178,Transjakarta min gimana sihh aku baru turun dari angkot jaklingko lanjut mau tj ehh kok malah kartunya ga bisa mesti nunggu 10 menitan baru bisa lagi Ga pernah2nya kaya bgni mau brngkt kerja malah jdi bgni Selisih waktu 5 min aja bisa telat ini ampe 10 min dongg hadehh,2
1179,Jaklingko cuman merubah nama dari transportasi yg digagas Sutiyoso disempurnakan Foke Jokowi Ahok eh Abas cuman polas poles sana sini aja terus ngaku karyanya GanjarMenangTotal,0
1180,dominic Tentu saja 70 persen PDB domestik kan dr Jakarta Ya wajar anggaran besar Ada JIS Ada Jaki gak sistem aduan warga terintegrasi Ada JakLingko Ada Subsidi air Ada perpustakaan Ada lapangan standard FiFA Ad Ecopark Apa coba yg dibangun Gubernur anda,0
1181,allxx Saya memang bukan di jakarta hanya pernah sekitar 10 tahun tinggal disana 2012 2022 Pernah ikut Roker pernah rider Halim Menteng Angkot iya sudah ada jaklingko yg dulunya ga diakses skr sdh ada akses angkot Ya org banyak dtg kesana gpp org mampu akan berani byr parkir,0
1182,Maaf bro justru rumah DP 0 itu salah 1 yg gagal krna awalnya menyasar rakyat ekonomi lemah yg beli malah ke ekonomi atas dan kebeli di bawah 1 program yang bagus dr pak Anies cuma jaklingko,1
1183,Timur Bong sekali2 kumpulin duit dan jalan2 ke jkt cobain tuh naik publik transport jaklingko busway mrt jalan2 ke taman2 kota tua dsb terus kamu iseng tanya2 warga jkt buka mata yaa kamu akn paham rekam jejak Anies pantas untk RI 1,0
1184,Kebetulan aku pake kartu jaklingko kak tp kata sepupu aku yg sering naik jaklingko di rute2 lain bisa kok dia dan temen2nya pake emoney yg biasa aman,0
1185,dominic Jadi yang mana yg betul Ya kita survey sendiri aja Yang jelas jangan terlalu percaya survey tapi lihat karya Misalnya kita jadi Punya JakLingko Jaki Smart Budgeting KJMM JPO yg ubah budaya males nyeberang Ecopark Jalur sepeda n trotoar lingkupPDAM Gubernur Anda ap,0
1186,Sekarang kalo naik angkot yang gaada 1 km pun kena 5k Gimana orang2 ga pengen naik jaklingko wkwkwkwkwk,1
1187,Kak info harga e money jaklingko dong,0
1188,fecho Loe liat aja jaklingko skrg gmn nasibnya cmn rambunya doank kaga ada efeknya sejahtera apanya,2
1189,2000 Hasil kerjanya memang sedikit yg sukses kalau tidak mau dibilang tidak ada Jaklingko lumayan berjalan walaupun ada berapa keluhan minor Tapi selebihnya ya ga ada Okoc gagal total rumah dp 0 ya begitulah Monas pohon ditebangin normalisasi sungai ga ada,0
1190,Bukan ini jaklingko Angkot gratis,0
1191,Cuma Anies Yang Bisa Mewujudkan Jaklingko Gratis tis,0
1192,Tumben jaklingko dari tnh abang penuh terus,2
1193,YAELAHHHH KARTU JAKLINGKO GW KETINGGALAN DI RUMAH ORANG ITU GIMANA YA,0
1194,Buset ini Jaklingko mau nyaingin KRL ngaretnya,2
1195,Transjakarta angkot jaklingko skrg kok galak2 banget ya Bawanya jg ugal2an kejar setoran apa gmn Pertamakali terintegrasi bbrp tahun lalu aman nyaman,2
1196,Ombgunan Tugu yg sama skali tiada kmanfaatanya bgi Warga Pghamburan Anggarn DKI yg trsia2 Itukah gagasan track record kinerja yg ign anda banggakan pak Namun bgitu saya amp Warga DKI brtrmksh utk gagasan anda yg baik ini dg broperasinya Jaklingko itu baru brmanfaat,1
1197,Min Transjakarta jarak antar angkot Jaklingko apa termasuk dalam SPM operasi ke operator trayek,0
1198,Nunggu jaklingko bisa 1 2 jam pas pulang kerja gw sangat berharap pemerintah kita lebih mentingin transportasi umum daripada jalan tol yg makin lebar dan panjang,2
1199,Halo kak kebetulan aku nemu tweet ini pas cari cara pake transporatsi umum ke AEON JGC nah kalau pake jaklingko itu bisa tap pakai e money tapcash flazz gak ya atau khusus pake kartu jaklingko aja Thanks in advance,0
